id,BEFORE_OCCUPATION_42,before_emp_contract,retirement_age
71259,"csp_5_6","emp-1-6",60
71262,"csp_3_3","emp-1-6",63
71264,"csp_4_8","emp-1-6",56
71268,"csp_3_3","emp-1-6",58
71269,"csp_5_6","emp-1-5",65
71276,"csp_5_4","emp-1-6",60
71277,"csp_3_8","emp-1-6",57
71279,"csp_4_6","emp-1-6",60
71296,"csp_4_3","emp-1-6",62
71317,"csp_4_3","emp-1-6",56
71324,"csp_3_4","emp-1-6",60
71326,"csp_5_2","emp-1-5",60
71341,"csp_5_2","emp-1-6",60
71349,"csp_3_8","emp-1-6",60
71376,"csp_5_3","emp-1-6",60
71390,"csp_3_8","emp-1-6",60
71397,"csp_4_8","emp-1-6",54
71398,"csp_2_2","emp-2-2",55
71401,"csp_3_7","emp-1-6",60
71447,"csp_5_2","emp-1-6",61
71450,"csp_4_3","emp-1-6",60
71460,"csp_2_1","emp-2-2",60
71463,"csp_5_4","emp-1-6",60
71466,"csp_3_7","emp-1-6",65
71468,"csp_5_2","emp-1-6",59
71470,"csp_3_7","emp-1-6",60
71471,"csp_2_2","emp-2-1",60
71486,"csp_6_3","emp-1-6",60
71511,"csp_4_5","emp-1-6",60
71513,"csp_3_8","emp-1-6",60
71534,"csp_5_4","emp-1-6",62
71554,"csp_5_6","emp-1-6",60
71563,"csp_5_2","emp-1-6",53
71573,"csp_3_3","emp-1-6",60
71581,"csp_5_6","emp-1-6",65
71585,"csp_4_5","emp-1-6",57
71589,"csp_3_8","emp-1-6",61
71591,"csp_3_1","emp-2-2",60
71603,"csp_6_8","emp-1-6",62
71604,"csp_5_6","emp-1-6",60
71608,"csp_2_2","emp-2-1",65
71617,"csp_4_5","emp-1-6",60
71633,"csp_3_7","emp-1-6",60
71676,"csp_3_8","emp-1-6",64
71702,"csp_5_6","emp-1-6",65
71747,"csp_3_3","emp-1-6",59
71758,"csp_3_3","emp-1-6",60
71795,"csp_5_6","emp-1-6",57
71806,"csp_3_1","emp-1-6",60
71814,"csp_6_7","emp-1-6",56
71819,"csp_5_6","emp-1-6",60
71853,"csp_3_3","emp-1-6",60
71864,"csp_5_2","emp-1-6",55
71867,"csp_6_2","emp-1-6",62
71881,"csp_4_6","emp-1-6",58
71887,"csp_3_8","emp-1-6",60
71913,"csp_4_6","emp-1-6",60
71926,"csp_4_2","emp-1-6",60
71935,"csp_4_5","emp-1-6",64
71965,"csp_4_7","emp-1-6",57
71985,"csp_4_5","emp-1-6",60
71995,"csp_5_2","emp-1-6",60
72002,"csp_5_6","emp-1-6",60
72006,"csp_4_6","emp-1-6",60
72053,"csp_5_4","emp-1-6",57
72061,"csp_4_2","emp-1-6",60
72063,"csp_3_4","emp-1-6",60
72068,"csp_5_3","emp-1-6",60
72069,"csp_5_6","emp-1-6",60
72078,"csp_2_3","emp-2-2",60
72083,"csp_5_5","emp-1-6",60
72123,"csp_5_6","emp-1-6",60
72125,"csp_5_3","emp-1-6",60
72128,"csp_3_5","emp-1-5",54
72129,"csp_4_7","emp-1-6",65
72159,"csp_6_8","emp-1-6",60
72164,"csp_5_6","emp-1-6",64
72166,"csp_5_3","emp-1-6",60
72186,"csp_6_2","emp-1-6",61
72193,"csp_4_6","emp-1-6",60
72198,"csp_3_1","emp-2-1",55
72217,"csp_4_2","emp-1-6",60
72221,"csp_6_2","emp-1-6",65
72223,"csp_4_2","emp-1-6",58
72245,"csp_5_2","emp-1-6",59
72254,"csp_3_4","emp-1-6",57
72255,"csp_3_4","emp-1-6",58
72285,"csp_3_1","emp-2-1",65
72300,"csp_4_6","emp-1-6",60
72301,"csp_3_3","emp-1-6",60
72307,"csp_5_6","emp-1-6",60
72322,"csp_4_3","emp-1-5",60
72328,"csp_4_8","emp-1-6",60
72347,"csp_3_8","emp-1-6",60
72382,"csp_4_3","emp-1-6",60
72398,"csp_3_4","emp-1-6",56
72405,"csp_3_7","emp-1-6",60
72408,"csp_4_6","emp-1-6",60
72409,"csp_3_4","emp-1-6",60
72429,"csp_3_4","emp-1-6",64
72437,"csp_5_5","emp-1-5",60
72443,"csp_4_5","emp-1-6",63
72503,"csp_5_5","emp-1-6",54
72507,"csp_3_3","emp-1-6",60
72517,"csp_4_6","emp-1-6",63
72521,"csp_3_3","emp-1-6",60
72532,"csp_5_4","emp-1-6",61
72541,"csp_2_1","emp-2-1",65
72552,"csp_4_5","emp-1-6",60
72558,"csp_3_8","emp-1-6",60
72563,"csp_3_5","emp-2-1",65
72568,"csp_5_4","emp-1-5",57
72583,"csp_3_3","emp-1-6",65
72588,"csp_3_8","emp-1-6",60
72596,"csp_5_2","emp-1-5",60
72604,"csp_2_2","emp-2-2",60
72618,"csp_4_5","emp-1-6",55
72620,"csp_4_3","emp-1-6",65
72621,"csp_4_6","emp-1-6",60
72626,"csp_3_7","emp-1-6",60
72629,"csp_3_1","emp-2-2",59
72635,"csp_3_8","emp-1-6",64
72645,"csp_4_7","emp-1-6",60
72676,"csp_4_2","emp-1-6",60
72683,"csp_4_3","emp-2-1",65
72712,"csp_2_2","emp-2-2",56
72714,"csp_4_3","emp-1-6",65
72722,"csp_3_1","emp-2-2",65
72724,"csp_5_5","emp-1-6",60
72728,"csp_5_5","emp-1-6",60
72739,"csp_6_2","emp-1-6",65
72748,"csp_4_8","emp-1-6",58
72752,"csp_4_3","emp-1-6",58
72753,"csp_2_3","emp-2-2",58
72756,"csp_5_5","emp-1-5",65
72757,"csp_5_2","emp-1-6",60
72786,"csp_6_8","emp-1-6",63
72789,"csp_5_2","emp-1-6",57
72807,"csp_6_4","emp-1-6",59
72815,"csp_4_3","emp-2-2",55
72819,"csp_4_6","emp-1-6",65
72823,"csp_4_6","emp-1-6",60
72858,"csp_4_3","emp-1-6",60
72866,"csp_6_4","emp-1-6",60
72871,"csp_6_2","emp-1-6",60
72875,"csp_4_8","emp-1-6",64
72876,"csp_6_8","emp-1-6",56
72907,"csp_5_4","emp-1-6",60
72918,"csp_3_3","emp-1-6",65
72942,"csp_4_3","emp-1-6",58
72955,"csp_4_6","emp-1-6",58
72960,"csp_5_6","emp-1-6",60
72968,"csp_5_4","emp-1-6",65
72982,"csp_4_5","emp-1-6",65
72986,"csp_4_3","emp-1-6",65
72994,"csp_5_6","emp-1-6",59
73008,"csp_6_4","emp-1-6",60
73019,"csp_2_1","emp-2-2",62
73054,"csp_4_6","emp-1-6",59
73064,"csp_3_3","emp-1-6",60
73065,"csp_4_6","emp-1-6",60
73066,"csp_5_4","emp-1-6",65
73074,"csp_5_2","emp-1-6",60
73126,"csp_3_3","emp-1-6",60
73130,"csp_5_2","emp-1-6",60
73131,"csp_4_8","emp-1-6",65
73153,"csp_5_2","emp-1-6",60
73154,"csp_6_3","emp-1-3",59
73162,"csp_4_5","emp-1-6",65
73167,"csp_4_7","emp-1-5",57
73193,"csp_6_2","emp-1-6",60
73200,"csp_2_1","emp-2-1",60
73206,"csp_6_3","emp-1-6",57
73214,"csp_4_5","emp-1-6",61
73217,"csp_3_3","emp-1-6",60
73230,"csp_4_3","emp-1-2",65
73241,"csp_2_3","emp-2-2",60
73261,"csp_4_2","emp-1-6",60
73277,"csp_5_6","emp-1-6",61
73293,"csp_4_6","emp-1-6",59
73296,"csp_4_2","emp-1-6",67
73307,"csp_4_6","emp-1-6",60
73308,"csp_3_7","emp-1-6",60
73314,"csp_4_6","emp-1-6",60
73318,"csp_3_4","emp-1-6",60
73330,"csp_4_3","emp-1-6",60
73332,"csp_6_7","emp-1-6",59
73335,"csp_5_6","emp-1-6",64
73350,"csp_6_4","emp-1-5",60
73364,"csp_6_8","emp-1-6",60
73371,"csp_4_3","emp-1-6",59
73375,"csp_2_2","emp-2-2",55
73385,"csp_3_5","emp-2-1",64
73392,"csp_4_6","emp-1-6",64
73420,"csp_5_2","emp-1-3",59
73421,"csp_4_7","emp-1-6",56
73430,"csp_5_6","emp-1-6",55
73433,"csp_5_6","emp-1-6",64
73441,"csp_3_8","emp-1-6",60
73458,"csp_5_4","emp-1-6",60
73465,"csp_4_8","emp-1-6",58
73466,"csp_3_3","emp-1-6",54
73479,"csp_6_3","emp-1-2",64
73497,"csp_3_8","emp-1-6",60
73513,"csp_3_4","emp-1-6",57
73532,"csp_2_3","emp-2-2",59
73539,"csp_4_3","emp-1-6",60
73550,"csp_5_4","emp-1-6",60
73553,"csp_4_6","emp-1-6",60
73561,"csp_5_5","emp-1-6",60
73563,"csp_2_1","emp-2-1",60
73569,"csp_4_8","emp-1-6",65
73571,"csp_5_2","emp-1-6",60
73576,"csp_3_7","emp-1-6",60
73579,"csp_2_1","emp-2-1",65
73585,"csp_6_2","emp-1-5",56
73593,"csp_5_2","emp-1-6",60
73597,"csp_4_2","emp-1-6",60
73599,"csp_5_3","emp-1-6",60
73601,"csp_4_6","emp-1-6",60
73619,"csp_5_5","emp-1-6",60
73649,"csp_6_3","emp-1-6",57
73656,"csp_3_7","emp-1-6",59
73678,"csp_4_6","emp-1-6",60
73720,"csp_5_6","emp-1-6",65
73725,"csp_4_6","emp-1-6",61
73734,"csp_4_7","emp-1-6",65
73746,"csp_4_3","emp-1-6",54
73760,"csp_4_5","emp-1-6",58
73779,"csp_3_5","emp-1-6",65
73793,"csp_6_2","emp-1-6",63
73803,"csp_4_3","emp-1-6",63
73821,"csp_3_1","emp-2-2",61
73824,"csp_4_5","emp-1-6",59
73840,"csp_5_4","emp-1-6",60
73849,"csp_3_7","emp-1-6",59
73855,"csp_3_7","emp-1-6",64
73857,"csp_6_9","emp-1-5",60
73874,"csp_5_3","emp-1-6",60
73877,"csp_4_6","emp-1-6",60
73884,"csp_6_2","emp-1-6",60
73886,"csp_3_4","emp-1-6",60
73890,"csp_4_5","emp-1-6",60
73918,"csp_2_2","emp-2-1",59
73919,"csp_5_2","emp-1-6",60
73921,"csp_4_5","emp-1-6",60
73923,"csp_4_6","emp-1-6",60
73936,"csp_5_2","emp-1-6",65
73940,"csp_4_5","emp-1-6",63
73952,"csp_5_2","emp-1-6",60
73965,"csp_3_1","emp-1-6",56
73976,"csp_3_4","emp-1-6",64
73977,"csp_5_2","emp-1-5",60
73985,"csp_6_4","emp-1-6",62
74008,"csp_2_2","emp-2-1",58
74032,"csp_4_6","emp-1-6",65
74071,"csp_3_8","emp-1-6",60
74102,"csp_5_2","emp-1-6",60
74106,"csp_4_7","emp-1-6",60
74109,"csp_5_6","emp-1-6",54
74118,"csp_4_2","emp-1-6",65
74125,"csp_4_2","emp-1-6",64
74147,"csp_4_5","emp-1-6",60
74152,"csp_4_7","emp-1-6",57
74171,"csp_4_5","emp-1-6",65
74182,"csp_5_2","emp-1-6",65
74188,"csp_3_1","emp-2-1",60
74209,"csp_5_6","emp-1-6",64
74218,"csp_3_7","emp-1-6",60
74219,"csp_3_4","emp-1-6",60
74224,"csp_5_4","emp-1-6",60
74225,"csp_3_3","emp-1-6",60
74226,"csp_6_4","emp-1-6",58
74238,"csp_3_8","emp-1-6",60
74248,"csp_4_6","emp-1-6",60
74249,"csp_3_7","emp-1-6",57
74258,"csp_5_3","emp-1-5",55
74259,"csp_4_6","emp-1-6",65
74336,"csp_3_1","emp-2-1",58
74339,"csp_5_2","emp-1-6",60
74355,"csp_4_6","emp-1-6",58
74381,"csp_3_1","emp-2-2",55
74385,"csp_5_4","emp-1-6",59
74394,"csp_5_2","emp-1-6",60
74404,"csp_5_4","emp-1-3",60
74408,"csp_3_8","emp-1-6",60
74413,"csp_2_1","emp-2-1",61
74418,"csp_5_2","emp-1-6",60
74424,"csp_2_1","emp-2-2",65
74431,"csp_5_2","emp-1-6",55
74463,"csp_6_2","emp-1-6",59
74465,"csp_6_3","emp-1-6",60
74466,"csp_4_6","emp-1-6",60
74476,"csp_6_8","emp-1-6",65
74478,"csp_5_6","emp-1-6",61
74499,"csp_4_3","emp-1-6",60
74514,"csp_5_2","emp-1-6",65
74517,"csp_5_2","emp-1-6",58
74522,"csp_4_8","emp-1-6",64
74529,"csp_6_7","emp-1-6",60
74532,"csp_5_6","emp-1-6",64
74535,"csp_6_3","emp-1-6",60
74539,"csp_6_2","emp-1-6",60
74542,"csp_6_5","emp-1-6",59
74548,"csp_4_2","emp-1-6",60
74550,"csp_4_3","emp-1-6",60
74556,"csp_5_2","emp-1-5",61
74566,"csp_5_2","emp-1-6",66
74573,"csp_5_6","emp-1-6",60
74583,"csp_4_2","emp-1-6",60
74587,"csp_5_6","emp-1-6",65
74593,"csp_4_2","emp-1-5",62
74595,"csp_5_2","emp-1-6",65
74598,"csp_5_2","emp-1-6",60
74603,"csp_4_6","emp-1-6",61
74616,"csp_5_3","emp-1-6",63
74618,"csp_4_3","emp-1-6",64
74622,"csp_5_2","emp-1-6",60
74624,"csp_6_2","emp-1-6",60
74626,"csp_6_2","emp-1-6",65
74633,"csp_6_9","emp-1-6",60
74650,"csp_6_8","emp-1-6",60
74667,"csp_5_2","emp-1-6",60
74668,"csp_5_5","emp-1-6",60
74683,"csp_2_2","emp-2-1",52
74687,"csp_5_4","emp-1-6",60
74690,"csp_2_1","emp-2-2",60
74696,"csp_6_4","emp-1-6",60
74702,"csp_5_6","emp-1-5",60
74709,"csp_4_3","emp-1-6",56
74713,"csp_5_4","emp-1-6",54
74716,"csp_5_5","emp-1-6",60
74720,"csp_3_4","emp-1-6",57
74723,"csp_5_2","emp-1-6",58
74733,"csp_2_3","emp-2-2",65
74743,"csp_1_1","emp-2-1",58
74748,"csp_5_6","emp-1-6",60
74750,"csp_6_3","emp-1-6",60
74755,"csp_6_4","emp-1-6",61
74756,"csp_6_8","emp-1-6",60
74761,"csp_5_4","emp-1-6",65
74763,"csp_5_6","emp-1-6",60
74772,"csp_5_2","emp-1-6",65
74785,"csp_6_2","emp-1-6",60
74787,"csp_6_8","emp-1-6",60
74788,"csp_5_6","emp-1-5",59
74795,"csp_6_2","emp-1-6",62
74820,"csp_5_6","emp-1-6",55
74821,"csp_4_6","emp-1-6",59
74827,"csp_5_2","emp-1-6",60
74839,"csp_4_6","emp-1-6",58
74847,"csp_4_6","emp-1-6",64
74848,"csp_5_2","emp-1-6",60
74863,"csp_6_8","emp-1-6",64
74870,"csp_5_5","emp-1-6",60
74875,"csp_6_2","emp-1-6",65
74888,"csp_6_3","emp-1-6",42
74889,"csp_6_3","emp-1-6",60
74896,"csp_4_3","emp-1-6",60
74904,"csp_5_6","emp-1-6",60
74908,"csp_3_8","emp-1-6",60
74911,"csp_2_2","emp-2-1",55
74925,"csp_6_9","emp-1-5",60
74927,"csp_5_2","emp-1-5",58
74936,"csp_4_5","emp-1-6",57
74942,"csp_5_5","emp-1-6",63
74952,"csp_5_6","emp-1-6",58
74953,"csp_4_8","emp-1-6",65
74956,"csp_6_3","emp-1-6",60
74958,"csp_5_2","emp-1-5",61
74968,"csp_6_9","emp-1-6",60
74970,"csp_4_6","emp-1-6",60
74972,"csp_6_3","emp-1-6",61
74976,"csp_5_6","emp-1-6",60
74977,"csp_4_7","emp-1-6",56
74984,"csp_4_8","emp-1-6",59
74989,"csp_5_2","emp-1-6",62
74990,"csp_6_4","emp-1-2",60
75003,"csp_5_2","emp-1-6",57
75009,"csp_4_3","emp-1-6",60
75010,"csp_5_4","emp-1-6",65
75014,"csp_5_4","emp-1-6",60
75016,"csp_5_5","emp-1-6",53
75017,"csp_6_7","emp-1-6",57
75021,"csp_6_4","emp-1-6",60
75022,"csp_6_7","emp-1-6",61
75026,"csp_6_7","emp-1-6",58
75027,"csp_6_7","emp-1-2",60
75040,"csp_5_6","emp-1-6",58
75045,"csp_6_3","emp-1-3",60
75066,"csp_4_6","emp-1-6",60
75070,"csp_4_4","emp-1-6",60
75089,"csp_4_2","emp-1-6",63
75113,"csp_5_2","emp-1-6",60
75126,"csp_4_6","emp-1-6",65
75128,"csp_5_2","emp-1-6",60
75130,"csp_4_5","emp-1-6",65
75131,"csp_5_6","emp-1-6",64
75163,"csp_4_2","emp-1-6",58
75169,"csp_5_4","emp-1-6",62
75176,"csp_4_6","emp-1-6",57
75177,"csp_5_2","emp-1-6",60
75178,"csp_5_6","emp-1-6",63
75194,"csp_4_6","emp-1-6",65
75200,"csp_5_5","emp-1-6",60
75211,"csp_5_2","emp-1-6",60
75216,"csp_6_3","emp-1-6",60
75217,"csp_6_3","emp-1-6",57
75228,"csp_5_6","emp-1-6",60
75230,"csp_5_6","emp-1-6",59
75233,"csp_5_4","emp-1-6",62
75236,"csp_4_6","emp-2-1",60
75244,"csp_6_7","emp-1-6",60
75255,"csp_6_4","emp-1-6",60
75260,"csp_4_5","emp-1-6",60
75268,"csp_2_2","emp-2-2",57
75275,"csp_5_4","emp-1-6",60
75292,"csp_6_9","emp-1-6",60
75294,"csp_4_7","emp-1-6",65
75316,"csp_4_7","emp-1-6",58
75317,"csp_4_6","emp-1-6",65
75319,"csp_6_8","emp-1-6",60
75330,"csp_6_8","emp-1-6",58
75335,"csp_6_4","emp-1-6",60
75339,"csp_4_5","emp-1-6",60
75350,"csp_5_5","emp-1-6",58
75352,"csp_5_4","emp-1-6",57
75366,"csp_5_4","emp-1-5",58
75377,"csp_3_7","emp-1-6",65
75379,"csp_6_5","emp-1-6",60
75386,"csp_4_7","emp-1-6",65
75390,"csp_3_4","emp-1-6",62
75397,"csp_6_8","emp-1-6",64
75404,"csp_6_3","emp-1-6",60
75409,"csp_4_2","emp-1-6",60
75416,"csp_5_6","emp-1-6",60
75418,"csp_6_2","emp-1-6",65
75433,"csp_5_4","emp-1-6",63
75436,"csp_1_3","emp-2-2",60
75441,"csp_5_6","emp-1-6",60
75456,"csp_4_6","emp-1-6",60
75480,"csp_6_2","emp-1-6",65
75493,"csp_2_2","emp-2-1",65
75496,"csp_5_6","emp-1-6",63
75497,"csp_5_6","emp-1-6",60
75512,"csp_4_3","emp-1-6",58
75532,"csp_3_8","emp-1-6",62
75533,"csp_6_8","emp-1-6",65
75534,"csp_6_9","emp-1-6",60
75535,"csp_5_2","emp-1-5",65
75542,"csp_6_2","emp-1-6",65
75543,"csp_6_3","emp-1-6",62
75546,"csp_3_8","emp-1-6",57
75575,"csp_6_2","emp-1-6",60
75576,"csp_6_4","emp-1-6",60
75596,"csp_5_2","emp-1-6",60
75598,"csp_4_8","emp-1-6",56
75602,"csp_5_6","emp-1-6",60
75615,"csp_6_2","emp-1-6",60
75620,"csp_5_4","emp-1-6",60
75622,"csp_5_5","emp-1-6",60
75644,"csp_5_6","emp-1-6",62
75651,"csp_5_6","emp-1-6",60
75676,"csp_4_2","emp-2-1",60
75678,"csp_6_8","emp-1-6",55
75681,"csp_6_2","emp-1-2",60
75700,"csp_1_1","emp-2-1",60
75737,"csp_6_2","emp-1-6",60
75738,"csp_3_1","emp-2-1",65
75739,"csp_3_7","emp-1-6",60
75746,"csp_6_4","emp-1-6",62
75748,"csp_6_8","emp-1-6",61
75751,"csp_3_1","emp-2-2",55
75772,"csp_5_2","emp-1-6",64
75776,"csp_5_2","emp-1-6",60
75779,"csp_5_6","emp-1-6",59
75806,"csp_5_5","emp-1-6",60
75807,"csp_6_3","emp-1-6",60
75810,"csp_5_6","emp-1-6",56
75824,"csp_4_2","emp-1-6",61
75827,"csp_6_7","emp-1-6",57
75831,"csp_2_1","emp-2-2",60
75835,"csp_5_2","emp-1-6",65
75836,"csp_5_5","emp-1-6",60
75840,"csp_6_7","emp-1-6",63
75844,"csp_6_7","emp-1-6",60
75850,"csp_5_2","emp-1-6",60
75851,"csp_6_3","emp-1-6",62
75863,"csp_4_6","emp-1-6",60
75867,"csp_2_1","emp-2-1",57
75871,"csp_6_4","emp-1-6",60
75878,"csp_6_7","emp-1-6",60
75879,"csp_4_6","emp-1-6",56
75880,"csp_5_4","emp-1-6",60
75883,"csp_3_8","emp-1-6",60
75893,"csp_6_7","emp-1-6",60
75914,"csp_5_2","emp-1-6",65
75917,"csp_5_5","emp-1-6",60
75935,"csp_6_3","emp-1-6",60
75943,"csp_5_5","emp-1-6",60
75954,"csp_5_2","emp-1-6",65
75979,"csp_1_1","emp-2-1",60
75984,"csp_6_5","emp-1-6",55
75985,"csp_4_6","emp-2-1",63
75998,"csp_6_3","emp-1-6",64
76006,"csp_4_3","emp-1-6",65
76016,"csp_6_8","emp-1-6",60
76017,"csp_5_5","emp-1-6",65
76024,"csp_5_2","emp-1-6",60
76025,"csp_5_6","emp-1-6",60
76027,"csp_6_8","emp-1-6",60
76031,"csp_6_3","emp-1-6",60
76038,"csp_4_3","emp-1-6",60
76041,"csp_6_3","emp-1-6",60
76043,"csp_6_2","emp-1-6",60
76054,"csp_3_8","emp-1-6",60
76058,"csp_6_3","emp-1-6",65
76061,"csp_4_6","emp-1-6",60
76068,"csp_5_5","emp-1-6",65
76072,"csp_5_2","emp-1-6",60
76073,"csp_6_4","emp-1-6",59
76074,"csp_4_2","emp-1-6",60
76077,"csp_6_7","emp-1-6",64
76080,"csp_4_2","emp-1-6",65
76086,"csp_1_1","emp-2-1",60
76092,"csp_6_4","emp-1-6",57
76096,"csp_6_8","emp-1-6",60
76098,"csp_6_4","emp-1-6",60
76100,"csp_5_2","emp-1-5",60
76102,"csp_6_4","emp-1-6",60
76108,"csp_4_2","emp-1-6",60
76110,"csp_4_8","emp-1-6",60
76128,"csp_4_3","emp-2-1",65
76129,"csp_6_8","emp-1-5",60
76138,"csp_6_7","emp-1-6",63
76143,"csp_6_3","emp-1-6",60
76151,"csp_1_1","emp-2-2",57
76156,"csp_5_6","emp-1-6",60
76158,"csp_5_6","emp-1-6",60
76164,"csp_1_3","emp-2-2",60
76167,"csp_6_4","emp-1-6",60
76169,"csp_6_7","emp-1-6",60
76186,"csp_5_2","emp-1-6",62
76196,"csp_6_3","emp-1-6",63
76198,"csp_3_4","emp-1-6",60
76200,"csp_5_4","emp-1-6",55
76205,"csp_5_6","emp-1-6",60
76213,"csp_6_7","emp-1-6",60
76217,"csp_6_2","emp-1-6",60
76219,"csp_5_2","emp-1-6",60
76220,"csp_5_4","emp-1-6",55
76226,"csp_5_4","emp-1-6",60
76269,"csp_5_4","emp-1-6",65
76273,"csp_5_2","emp-1-6",65
76276,"csp_4_3","emp-1-2",60
76292,"csp_4_6","emp-1-6",64
76297,"csp_5_2","emp-1-6",65
76299,"csp_5_5","emp-1-6",60
76301,"csp_5_4","emp-1-6",60
76304,"csp_5_2","emp-1-6",60
76305,"csp_6_5","emp-1-6",55
76310,"csp_2_1","emp-2-2",65
76312,"csp_6_7","emp-1-3",60
76334,"csp_5_4","emp-1-6",60
76335,"csp_5_2","emp-1-5",60
76336,"csp_6_8","emp-1-5",53
76344,"csp_6_2","emp-1-6",65
76359,"csp_4_7","emp-1-6",60
76365,"csp_3_8","emp-1-6",54
76369,"csp_5_2","emp-1-6",64
76375,"csp_5_4","emp-1-6",60
76401,"csp_4_6","emp-1-6",60
76403,"csp_6_7","emp-1-6",59
76406,"csp_5_2","emp-1-6",65
76408,"csp_5_4","emp-1-6",65
76409,"csp_4_7","emp-1-6",65
76413,"csp_5_4","emp-1-6",60
76421,"csp_3_1","emp-2-1",60
76430,"csp_3_4","emp-1-6",65
76434,"csp_4_2","emp-1-5",58
76444,"csp_4_6","emp-1-6",60
76447,"csp_6_3","emp-1-6",63
76449,"csp_4_6","emp-1-6",55
76455,"csp_4_2","emp-2-1",58
76458,"csp_6_7","emp-1-6",59
76473,"csp_4_2","emp-1-6",65
76474,"csp_6_7","emp-1-2",60
76480,"csp_5_2","emp-1-6",56
76483,"csp_5_4","emp-1-6",60
76489,"csp_6_2","emp-1-6",65
76523,"csp_4_7","emp-1-6",63
76524,"csp_1_1","emp-2-1",59
76530,"csp_5_2","emp-1-6",60
76540,"csp_5_5","emp-1-6",62
76551,"csp_5_4","emp-1-6",63
76559,"csp_6_7","emp-1-6",58
76561,"csp_4_2","emp-1-6",65
76569,"csp_6_3","emp-1-6",65
76572,"csp_5_6","emp-1-6",61
76574,"csp_6_7","emp-1-6",58
76599,"csp_4_6","emp-1-6",64
76603,"csp_5_2","emp-1-5",60
76613,"csp_6_7","emp-1-6",61
76622,"csp_6_7","emp-1-6",52
76630,"csp_2_1","emp-2-1",60
76656,"csp_4_3","emp-1-6",60
76659,"csp_5_2","emp-1-6",57
76660,"csp_1_1","emp-2-1",65
76662,"csp_5_2","emp-1-6",57
76670,"csp_5_2","emp-1-6",58
76671,"csp_5_4","emp-1-6",60
76710,"csp_2_2","emp-2-1",57
76712,"csp_4_6","emp-1-6",57
76735,"csp_3_7","emp-1-6",60
76739,"csp_5_2","emp-1-6",65
76740,"csp_2_2","emp-2-2",60
76742,"csp_3_7","emp-1-6",65
76750,"csp_5_5","emp-1-6",55
76754,"csp_5_2","emp-1-6",60
76760,"csp_5_2","emp-1-6",55
76773,"csp_5_3","emp-1-6",60
76774,"csp_6_8","emp-1-6",60
76804,"csp_1_1","emp-2-1",60
76807,"csp_5_4","emp-1-6",60
76833,"csp_5_2","emp-1-6",60
76838,"csp_5_5","emp-1-6",60
76843,"csp_3_5","emp-2-1",60
76844,"csp_5_5","emp-1-6",64
76868,"csp_3_8","emp-1-6",60
76870,"csp_4_8","emp-1-6",58
76872,"csp_4_3","emp-1-6",60
76878,"csp_6_2","emp-1-6",60
76880,"csp_4_6","emp-1-6",60
76883,"csp_5_2","emp-1-6",57
76885,"csp_4_6","emp-1-6",57
76892,"csp_5_5","emp-1-5",60
76897,"csp_6_8","emp-1-6",60
76922,"csp_5_6","emp-1-6",60
76929,"csp_6_2","emp-1-6",57
76931,"csp_6_5","emp-1-6",60
76964,"csp_5_2","emp-1-6",65
76982,"csp_4_6","emp-1-6",60
76983,"csp_6_5","emp-1-6",62
76986,"csp_5_2","emp-1-6",60
76989,"csp_4_6","emp-1-6",60
76995,"csp_3_8","emp-1-6",60
76997,"csp_5_2","emp-1-5",65
77003,"csp_4_6","emp-1-6",60
77028,"csp_5_4","emp-1-6",57
77031,"csp_5_2","emp-1-6",60
77034,"csp_4_6","emp-1-6",60
77054,"csp_6_8","emp-1-6",59
77068,"csp_6_3","emp-1-6",60
77069,"csp_4_8","emp-1-6",65
77079,"csp_5_2","emp-1-6",60
77085,"csp_3_5","emp-1-5",63
77094,"csp_4_6","emp-1-6",55
77096,"csp_4_6","emp-1-6",64
77100,"csp_5_3","emp-1-6",60
77114,"csp_4_2","emp-1-6",65
77124,"csp_4_7","emp-1-6",59
77132,"csp_2_2","emp-2-1",60
77137,"csp_5_4","emp-1-6",60
77147,"csp_5_2","emp-1-6",60
77154,"csp_5_4","emp-1-6",60
77156,"csp_6_2","emp-1-2",60
77158,"csp_4_2","emp-1-6",60
77165,"csp_5_4","emp-1-6",60
77170,"csp_5_3","emp-1-6",65
77184,"csp_4_3","emp-1-6",55
77186,"csp_3_7","emp-1-6",60
77203,"csp_5_4","emp-1-6",62
77222,"csp_5_2","emp-1-6",64
77225,"csp_5_6","emp-1-6",60
77234,"csp_5_6","emp-1-6",60
77235,"csp_5_2","emp-1-6",60
77237,"csp_5_4","emp-1-5",60
77252,"csp_3_7","emp-1-6",64
77263,"csp_5_4","emp-1-6",56
77265,"csp_5_5","emp-1-6",54
77266,"csp_3_4","emp-1-6",60
77267,"csp_6_2","emp-1-6",60
77268,"csp_4_3","emp-1-6",55
77269,"csp_5_6","emp-1-6",65
77276,"csp_6_4","emp-1-6",57
77282,"csp_5_2","emp-1-6",65
77296,"csp_2_2","emp-2-1",63
77302,"csp_3_4","emp-1-6",65
77316,"csp_5_4","emp-1-5",55
77317,"csp_5_2","emp-1-6",65
77328,"csp_3_7","emp-1-6",57
77342,"csp_6_7","emp-1-6",60
77347,"csp_5_2","emp-1-6",65
77348,"csp_1_1","emp-2-1",65
77353,"csp_3_4","emp-1-6",60
77354,"csp_4_5","emp-1-6",60
77367,"csp_6_5","emp-1-6",60
77374,"csp_5_6","emp-1-6",53
