id,Annuity
59227,16144
59229,12245
59240,13538
59252,28713
59268,8881
59269,21056
59270,13776
59272,15022
59277,17886
59283,31733
59286,13989
59291,33640
59310,15944
59312,22936
59317,20449
59320,22121
59324,17114
59329,16785
59331,15743
59339,32302
59353,17086
59354,30847
59358,9822
59374,21757
59378,11056
59394,22405
59401,24024
59402,8881
59415,20730
59416,18325
59417,20735
59418,12698
59419,12909
59435,10604
59440,12476
59446,11803
59447,23442
59453,31629
59458,25948
59464,11056
59500,25503
59502,28716
59506,10162
59511,21518
59544,11056
59557,30997
59563,12011
59568,14734
59576,19487
59583,12999
59586,12971
59589,12300
59601,17216
59604,12110
59607,23513
59618,24340
59621,18547
59626,13833
59633,11297
59660,11579
59671,26003
59678,15100
59689,8881
59691,13455
59695,12090
59696,13282
59698,23377
59706,16762
59708,13154
59718,12301
59725,23442
59730,10413
59739,13020
59748,12588
59750,24871
59760,11056
59764,20424
59769,34622
59772,12836
59777,15175
59781,10624
59782,25276
59798,16884
59808,20167
59814,11056
59828,11883
59835,18869
59853,14816
59863,11805
59871,15266
59875,16264
59882,19403
59887,12315
59889,10437
59897,23711
59900,32017
59903,24999
59908,23682
59922,15475
59925,26130
59926,10502
59928,18012
59930,25970
59931,25777
59932,34928
59934,21078
59941,25910
59945,19228
59946,26313
59948,21373
59954,24394
59958,14392
59971,8881
59975,13831
59976,21726
59980,34697
59981,12445
59992,38211
59993,19805
59997,11056
60012,21248
60013,17644
60019,13082
60034,13206
60041,21168
60043,16794
60047,14703
60050,9443
60053,18881
60058,20377
60061,11273
60089,12968
60107,14819
60110,12650
60111,13507
60119,13505
60120,13339
60127,17516
60147,10045
60166,19543
60179,23752
60183,25779
60202,17572
60204,16556
60212,16859
60214,15687
60219,13285
60221,17773
60231,21695
60238,11056
60239,18076
60252,26152
60255,30423
60256,11056
60270,11398
60271,18074
60283,30743
60284,32235
60289,23450
60300,18657
60303,23454
60306,13181
60324,22076
60328,12475
60331,11056
60335,11976
60336,36090
60345,11393
60372,17742
60377,11056
60406,25267
60407,19729
60416,13291
60419,8881
60421,18707
60423,15738
60442,14628
60445,14767
60465,23725
60469,12681
60470,21299
60481,16151
60483,29178
60508,19176
60512,13825
60524,31482
60525,13267
60528,16653
60532,13817
60538,13570
60542,9179
60562,30952
60566,11913
60578,18802
60588,11983
60593,14572
60598,15192
60609,12175
60619,29535
60623,10866
60630,13290
60655,19692
60656,15791
60657,23867
60672,17815
60696,11056
60703,20636
60713,29902
60715,21381
60730,16315
60734,20035
60737,10578
60747,15941
60756,8881
60758,12461
60762,17346
60771,17125
60787,18706
60790,10602
60791,15855
60794,10698
60818,14009
60820,13140
60824,22080
60825,18288
60827,18253
60829,11645
60851,14187
60870,16916
60872,33564
60874,17819
60890,13396
60898,17967
60902,13763
60904,11713
60922,13059
60925,19567
60926,20904
60927,17233
60928,15944
60934,14924
60948,21067
60954,16513
60970,21592
60999,11159
61002,18759
61003,32965
61012,15008
61015,13729
61018,13642
61032,19313
61039,26001
61052,12018
61053,13017
61055,11056
61064,32544
61065,16078
61066,19963
61069,28065
61080,24813
61086,20622
61093,13187
61111,23473
61112,20677
61117,12000
61119,12057
61151,21405
61154,25197
61159,24662
61160,34375
61163,31089
61168,17043
61187,30603
61191,23504
61206,15658
61207,16174
61208,10758
61210,15563
61214,20135
61219,32743
61225,23652
61228,18694
61232,9322
61234,17871
61239,11868
61241,11056
61253,18345
61261,31848
61263,18483
61275,14355
61281,22799
61288,12382
61291,10785
61295,19709
61301,21027
61304,26215
61306,11913
61309,10339
61331,11056
61337,26227
61355,25980
61360,13534
61371,19298
61377,14892
61380,13186
61385,13603
61397,13297
61428,20463
61448,12681
61453,16622
61454,11056
61464,31897
61475,15922
61476,22567
61496,17789
61517,15806
61532,14910
61536,17996
61549,29157
61558,24245
61573,30309
61575,32524
61585,17330
61586,11056
61591,10644
61596,11650
61610,18947
61613,16865
61614,26273
61650,18960
61655,43120
61657,19309
61669,19808
61670,20952
61690,15989
61714,14113
61715,11056
61743,21138
61744,11056
61764,20998
61769,20768
61781,20902
61789,13603
61791,19559
61795,20908
61801,13870
61824,11056
61840,10875
61848,23904
61852,15825
61854,18794
61862,16604
61867,14583
61890,24203
61899,14739
61912,21324
61915,25014
61930,14478
61933,11134
61943,18994
61949,23571
61951,12107
61956,21416
61982,14357
61999,15710
62023,12412
62025,10618
62036,16346
62048,20615
62052,27579
62054,10266
62074,22216
62080,14096
62084,14235
62085,11884
62086,28400
62093,13025
62098,23688
62107,17143
62108,13265
62122,23766
62126,21863
62132,14391
62138,30686
62142,13018
62156,26171
62174,9933
62184,10492
62187,11202
62193,24120
62199,22619
62205,12084
62219,17317
62222,10901
62226,25789
62227,19529
62236,26098
62237,46661
62239,23694
62241,32817
62275,12336
62278,17703
62282,12687
62283,20490
62287,20193
62288,24131
62295,21372
62297,16073
62319,25722
62326,16718
62341,16514
62345,15916
62346,18022
62370,10603
62381,13066
62386,15047
62408,20721
62415,11843
62424,20573
62432,16064
62433,18064
62438,11919
62463,20697
62467,25831
62489,16082
62493,25056
62497,19737
62500,16778
62503,10354
62505,11342
62513,14376
62526,12068
62537,14981
62547,18595
62548,24440
62551,21348
62552,22816
62556,18204
62559,8881
62576,11913
62587,12171
62589,15696
62614,15303
62619,17263
62635,29073
62648,26720
62650,18518
62660,8881
62665,14995
62671,16648
62678,28455
62684,21189
62711,13591
62715,13879
62719,10836
62724,11645
62735,12317
62745,33184
62746,34615
62748,21777
62763,14348
62766,30966
62767,16110
62774,16611
62780,20854
62782,15224
62787,32640
62794,109297
62802,11056
62811,22946
62812,12493
62822,21383
62827,18082
62830,14949
62845,20174
62849,8881
62852,23258
62876,14920
62880,19697
62890,11012
62897,26303
62898,11432
62899,8881
62901,19695
62910,26511
62912,12674
62916,14607
62922,12141
62923,15953
62955,15525
62973,23784
62979,17238
62990,14454
62999,12254
63000,11913
63002,11056
63021,12596
63023,12432
63050,27585
63078,18667
63082,12856
63086,21058
63091,26998
63097,12879
63100,18352
63102,9072
63142,23679
63150,14430
63176,19111
63177,23411
63182,11056
63191,25203
63192,37732
63208,25148
63226,11913
63235,14236
63248,16998
63256,31380
63265,23963
63266,36023
63277,25710
63279,15812
63282,13069
63301,16384
63305,11835
63309,20654
63320,8881
63335,19350
63340,13828
63345,23929
63352,19254
63353,13227
63356,14781
63359,11678
63368,11953
63371,17174
63382,13904
63384,18589
63385,19959
63388,24123
63390,24631
63403,13144
63415,14133
63424,20849
63426,21504
63427,13378
63438,30625
63448,14042
63451,14727
63460,12070
63467,9878
63474,28486
63476,36314
63481,8881
63495,13810
63496,14624
63503,12323
63512,18651
63528,17904
63536,21831
63556,12254
63562,12254
63566,21334
63570,12732
63571,14543
63572,28757
63588,19293
63593,26470
63598,17915
63600,16034
63614,19718
63617,21011
63619,25117
63620,13883
63644,11068
63652,22679
63657,18018
63667,11020
63675,21795
63679,13284
63681,8881
63683,13724
63694,17403
63698,20353
63704,21672
63719,15226
63730,21066
63735,24393
63745,13638
63752,13027
63758,14275
63761,8881
63769,14998
63774,14301
63777,11056
63785,26232
63787,8881
63807,20874
63826,11913
63833,18406
63858,11056
63880,14159
63886,17543
63895,29342
63902,14816
63911,9334
63916,31089
63922,20661
63927,24050
63932,18111
63936,12258
63944,23634
63946,30937
63956,15066
63962,21889
63979,13521
63997,16443
64001,23028
64009,25518
64023,16112
64052,11551
64054,15970
64055,22266
64063,23028
64070,14723
64095,31097
64106,32106
64147,14638
64153,19405
64211,11056
64225,19954
64235,38850
64242,15910
64243,19992
64257,17969
64266,11190
64283,18569
64309,12837
64310,28455
64315,20672
64325,12108
64342,35047
64364,11347
64370,14788
64381,17148
64391,26256
64406,30979
64418,12132
64421,20849
64427,22885
64443,13863
64448,27323
64471,32897
64499,10030
64505,12629
64530,12086
64533,13031
64535,16939
64560,15610
64590,15664
64599,13688
64601,14469
64614,13826
64617,11472
64625,12005
64635,11082
64637,18494
64642,18323
64665,11910
64678,25255
64687,19725
64689,11601
64692,16276
64693,27610
64699,22691
64712,19144
64713,26938
64730,18484
64735,17709
64742,22643
64751,18936
64752,11056
64764,21523
64775,26213
64777,25830
64800,12182
64802,12206
64804,17748
64820,12816
64827,15002
64833,18345
64837,11056
64843,11636
64859,16028
64886,15619
64895,32025
64897,13610
64920,12970
64935,14265
64937,15526
64980,19716
64984,13735
65015,33323
65032,23475
65034,17608
65035,12223
65057,29447
65068,21062
65071,11056
65073,11972
65091,11056
65110,11766
65122,17565
65138,23931
65154,25396
65157,14067
65171,24082
65188,23225
65208,11989
65230,24296
65240,26297
65262,9936
65265,17041
65282,38572
65286,16124
65308,15139
65331,40758
65362,11607
65363,11056
65364,31365
65392,12753
65398,13613
65406,16843
65419,13715
65423,16504
65424,22868
65425,13993
65430,17921
65432,11560
65449,26520
65452,18511
65462,11475
65467,15853
65475,20917
65480,23249
65483,23262
65487,11056
65514,28890
65515,27309
65516,12316
65532,25986
65564,22906
65599,28743
65600,27162
65601,40303
65606,15858
65613,17744
65620,9552
65621,27820
65622,21809
65639,20591
65656,8881
65660,8881
65663,19355
65668,8881
65704,24800
65710,14402
65718,18905
65719,12909
65720,27163
65728,16459
65735,42760
65739,21191
65741,20985
65761,19185
65780,15726
65789,24933
65791,11056
65795,28355
65808,20321
65821,17381
65829,16375
65839,15266
65853,29162
65877,22562
65883,8881
65892,11056
65893,16432
65894,11127
65901,21266
65908,15320
65914,17544
65918,12773
65927,16557
65944,27680
65963,16867
65967,15113
65974,14082
65976,11913
65980,74591
66026,11612
66028,19331
66032,12562
66033,25713
66037,12854
66045,15935
66055,18068
66057,25813
66098,17126
66114,19418
66115,13712
66124,20455
66125,45644
66143,10779
66161,21099
66172,14112
66173,12748
66175,11913
66193,12351
66213,8881
66224,15464
66243,21057
66251,13225
66261,14648
66267,23422
66280,11889
66281,15066
66288,20537
66291,11913
66305,17404
66335,16896
66341,25935
66342,17070
66346,10558
66352,30906
66368,43107
66370,16803
66371,24207
66373,11347
66385,14820
66398,14413
66432,16259
66443,23782
66446,10939
66457,19158
66462,17788
66463,29785
66480,11056
66490,13838
66498,13954
66499,23736
66530,18908
66532,19881
66545,17376
66546,12252
66548,18421
66553,13750
66565,16858
66569,32762
66572,15814
66574,16430
66578,32124
66595,26134
66598,13068
66600,12706
66602,30989
66614,11056
66657,21441
66659,25762
66670,12686
66673,11056
66689,11056
66691,50816
66696,15429
66729,11913
66747,30493
66754,11984
66757,26357
66762,11384
66763,13802
66798,12772
66801,26799
66803,20817
66807,23029
66812,13081
66844,10686
66869,21043
66876,13153
66878,11456
66884,14405
66891,29461
66892,11967
66905,12333
66917,12812
66918,20847
66926,13482
66929,14793
66934,21348
66941,31605
66944,16993
66953,20743
66955,18886
66964,16637
66988,16659
67016,11056
67023,21382
67033,14051
67045,12430
67048,19641
67066,20018
67078,11249
67092,13292
67101,8881
67106,16586
67149,18945
67154,21060
67164,13367
67173,11913
67176,28865
67182,14391
67189,19700
67193,11301
67224,14456
67235,11121
67236,18100
67258,23315
67290,20257
67291,11736
67294,11056
67297,13378
67304,15604
67315,19859
67317,10908
67326,16277
67341,26546
67352,16573
67368,16764
67378,8881
67393,19602
67409,14398
67414,15808
67418,15007
67436,18308
67443,26901
67445,13243
67446,15038
67447,32738
67449,15399
67479,11913
67486,11056
67495,24479
67497,11581
67507,16742
67512,20169
67513,14248
67517,21106
67527,9306
67544,12499
67555,16276
67556,11379
67563,26242
67574,16932
67582,13868
67584,20842
67585,11998
67593,12723
67595,12357
67597,13872
67598,11816
67599,20167
67602,10855
67606,17718
67624,13669
67627,8881
67632,11913
67633,20683
67636,15599
67637,13348
67645,21074
67649,13393
67663,24835
67666,13415
67694,11427
67701,13018
67707,11056
67709,14156
67711,19656
67724,17148
67744,23382
67749,18431
67759,31594
67764,21362
67769,25945
67789,18281
67790,11836
67791,11010
67792,21090
67799,20193
67805,25531
67814,10948
67816,15255
67817,19038
67850,23180
67852,27541
67854,11373
67855,14300
67856,15492
67867,11949
67875,14058
67878,9609
67885,26989
67889,14230
67905,23857
67914,18160
67930,11056
67931,15105
67941,32304
67954,22859
67960,15982
67961,14449
67971,11913
67977,13232
67986,13512
67987,16311
67994,13167
68001,23830
68005,15564
68018,21799
68041,20007
68052,17118
68063,15388
68066,13144
68068,14261
68077,16256
68087,13394
68108,12189
68109,11056
68114,18383
68132,19340
68139,24086
68151,25013
68163,24425
68165,9507
68172,17672
68194,10389
68217,19426
68226,10808
68232,17360
68239,15874
68252,11212
68261,11056
68268,19779
68285,20641
68297,11056
68298,15105
68314,12461
68316,12286
68336,20872
68354,13692
68362,18377
68373,17775
68383,14282
68399,22075
68417,12709
68421,16890
68423,19167
68427,19840
68437,16493
68456,12449
68458,24384
68471,24467
68483,13554
68489,15248
68490,18626
68492,20008
68495,19265
68519,13319
68523,11182
68537,10243
68540,16971
68580,16739
68599,17297
68615,14182
68619,22901
68624,31915
68642,8916
68643,14642
68662,16290
68664,26314
68670,13174
68680,23602
68682,12419
68683,15880
68685,17304
68703,26012
68710,14358
68713,22389
68716,20108
68722,22257
68739,13891
68740,78661
68757,19383
68770,15844
68771,11556
68776,12575
68777,25989
68786,15006
68793,16352
68809,30731
68812,17308
68815,18290
68822,17235
68833,12285
68841,20754
68842,30059
68864,12786
68877,27250
68882,8881
68886,11913
68892,13663
68894,16767
68895,21274
68897,38718
68898,20888
68916,14295
68918,13050
68922,16171
68924,32010
68941,14905
68950,14490
68951,14372
68968,19244
68974,36676
68983,40462
68988,32150
69002,21214
69008,17904
69037,13722
69039,19427
69043,13042
69053,11796
69060,14784
69065,22489
69067,13607
69078,8881
69079,17888
69082,15644
69085,11056
69120,19207
69122,20476
69133,13542
69137,14964
69166,13781
69168,19358
69170,17211
69173,11056
69186,18470
69188,15971
69189,15395
69191,16791
69200,19349
69204,14729
69209,14260
69213,19670
69229,23713
69264,9960
69269,12120
69273,16398
69290,20601
69291,17151
69296,30972
69302,25894
69340,20345
69346,12563
69348,12633
69353,18489
69372,28982
69377,18144
69379,21009
69385,13402
69398,16865
69404,12232
69405,15905
69415,13701
69419,28703
69454,15895
69469,15559
69488,12492
69493,12369
69500,19259
69502,14954
69503,13555
69504,16785
69516,10990
69521,11084
69524,15415
69533,26756
69538,27926
69541,11913
69567,13584
69594,13550
69618,20183
69633,18853
69635,15621
69648,17363
69652,23223
69659,12875
69672,17406
69678,16863
69679,16747
69681,12568
69682,11742
69686,12475
69699,10841
69704,10765
69705,14601
69711,20402
69724,21467
69726,22241
69739,11856
69761,13058
69765,18452
69769,8881
69780,16036
69799,30463
69811,17384
69826,11566
69833,14585
69842,15383
69843,12371
69844,11056
69848,32487
69861,11551
69885,15549
69908,13629
69923,23232
69927,16312
69946,15743
69952,11268
69976,24104
69994,12189
69997,16238
70020,17853
70029,14429
70030,36631
70034,11265
70062,20952
70074,11093
70083,39227
70098,26161
70099,37972
70104,17870
70106,14697
70110,21904
70119,17941
70120,26280
70131,20229
70153,20043
70177,13975
70179,14455
70180,15772
70188,31181
70189,23635
70221,8881
70226,16204
70232,17175
70236,24821
70239,28082
70244,14889
70247,16726
70257,23687
70260,16818
70261,15320
70279,14744
70280,16095
70291,11774
70293,42322
70300,12675
70311,11056
70318,24482
70340,17180
70341,23543
70403,21905
70404,31909
70406,26720
70410,9573
70415,34909
70424,20908
70444,11541
70464,26310
70465,21348
70481,12026
70488,11056
70540,15746
70550,11473
70555,18582
70574,11360
70582,15323
70592,17960
70598,15538
70624,18023
70648,20907
70671,12947
70679,20462
70720,10030
70731,25534
70735,14686
70749,12487
70754,17115
70768,16500
70769,16686
70772,40364
70778,12912
70780,11252
70782,17534
70790,8881
70795,22968
70829,11056
70837,17365
70854,15065
70858,13745
70859,26573
70864,13391
70866,32510
70874,32786
70879,19671
70918,21766
70931,13298
70934,26329
70946,25423
70969,16006
70989,15610
70991,14262
70994,24677
70998,14719
71007,27270
71023,24296
71038,24818
71062,15499
71080,25928
71098,21901
71102,18248
71131,10914
71155,37650
71167,20006
71172,16145
71173,17940
71176,17513
71211,21870
71224,11129
71231,11913
71259,11144
71262,11056
71264,26231
71268,21025
71269,13340
71276,19177
71277,30181
71279,21211
71296,25913
71317,24584
71324,24785
71326,16773
71341,10112
71349,46712
71376,23655
71390,31555
71397,25330
71401,26972
71447,11784
71450,31508
71463,14654
71466,10695
71468,18084
71470,27165
71486,23225
71511,17148
71513,20327
71534,21235
71554,12200
71563,11553
71573,17500
71581,10714
71585,23355
71589,19772
71603,11056
71604,19748
71617,14143
71633,59549
71676,26842
71702,18182
71747,30748
71758,31019
71795,13423
71806,21104
71814,19791
71819,12051
71853,25756
71864,11560
71867,24976
71881,20826
71887,40012
71913,19439
71926,23298
71935,24120
71965,21711
71985,16957
71995,14293
72002,11056
72006,24937
72053,25133
72061,16626
72063,26057
72068,30798
72069,12293
72083,9880
72123,11056
72125,17576
72128,17156
72129,18985
72159,15670
72164,10735
72166,11913
72186,12339
72193,12523
72217,20697
72221,8881
72223,20217
72245,12465
72254,37506
72255,26493
72300,20324
72301,25485
72307,14403
72322,22647
72328,25518
72347,32198
72382,21255
72398,20653
72405,24902
72408,21299
72409,22267
72429,24479
72437,13398
72443,21460
72503,25807
72507,25339
72517,20823
72521,20147
72532,21392
72552,13550
72558,32315
72568,9469
72583,15965
72588,37411
72596,25716
72618,24897
72620,20884
72621,17346
72626,33561
72635,36691
72645,41629
72676,21667
72714,21210
72724,15588
72728,12064
72739,17627
72748,9119
72752,25722
72756,11788
72757,14296
72786,14940
72789,21714
72807,11913
72819,12553
72823,14648
72858,19837
72866,19664
72871,34059
72875,30624
72876,11730
72907,15590
72918,25247
72942,12276
72955,23214
72960,11214
72968,20165
72982,19369
72986,16505
72994,20928
73008,10396
73054,20639
73064,22982
73065,12805
73066,24909
73074,16801
73126,23997
73130,15596
73131,24500
73153,13733
73154,11392
73162,17731
73167,20228
73193,42745
73206,19687
73214,16049
73217,24299
73230,28629
73261,15567
73277,11056
73293,23273
73296,29294
73307,25697
73308,25170
73314,21175
73318,31537
73330,17565
73332,18572
73335,13608
73350,12650
73364,12893
73371,20334
73392,32395
73420,14746
73421,25973
73430,13672
73433,12439
73441,20645
73458,13479
73465,23606
73466,27173
73479,18305
73497,28875
73513,32596
73539,16073
73550,12067
73553,19672
73561,10715
73569,20364
73571,19094
73576,26900
73585,13880
73593,9655
73597,15725
73599,14286
73601,17046
73619,9939
73649,22864
73656,21580
73678,19997
73720,11961
73725,18007
73734,21590
73746,19548
73760,16771
73779,21212
73793,11064
73803,21297
73824,22426
73840,19721
73849,43900
73855,27507
73857,15200
73874,12288
73877,19309
73884,39841
73886,31005
73890,17025
73919,25566
73921,15180
73923,19397
73936,15930
73940,16371
73952,16042
73965,21658
73976,47057
73977,12374
73985,23957
74032,16226
74071,23404
74102,12106
74106,30988
74109,20634
74118,17879
74125,20545
74147,13926
74152,23585
74171,15100
74182,16948
74209,12944
74218,24354
74219,21834
74224,23639
74225,30330
74226,24441
74238,34178
74248,20999
74249,31629
74258,25094
74259,21319
74339,14120
74355,46341
74385,12976
74394,13818
74404,12921
74408,27613
74418,11913
74431,13433
74463,14376
74465,8881
74466,19232
74476,10875
74478,12418
74499,20986
74514,15077
74517,13489
74522,17766
74529,12576
74532,8881
74535,16015
74539,23531
74542,16940
74548,16869
74550,21165
74556,18483
74566,19923
74573,13029
74583,19783
74587,11056
74593,25797
74595,20627
74598,13483
74603,19723
74616,20639
74618,23941
74622,13903
74624,13977
74626,17368
74633,20269
74650,16109
74667,19878
74668,12450
74687,16565
74696,12608
74702,10905
74709,20258
74713,14000
74716,15449
74720,26120
74723,20062
74748,10845
74750,13341
74755,22041
74756,11686
74761,25175
74763,12511
74772,20948
74785,11056
74787,12373
74788,13814
74795,14116
74820,16221
74821,19742
74827,12249
74839,17832
74847,20961
74848,13932
74863,14476
74870,10341
74875,20034
74888,20193
74889,24205
74896,21157
74904,15324
74908,25363
74925,12098
74927,19889
74936,16019
74942,15582
74952,10320
74953,21964
74956,8881
74958,16861
74968,23055
74970,33936
74972,11913
74976,11609
74977,25623
74984,22462
74989,13872
74990,20562
75003,13840
75009,16873
75010,18052
75014,19250
75016,11838
75017,17380
75021,12050
75022,13919
75026,19290
75027,11056
75040,11913
75045,11913
75066,11056
75070,11056
75089,19530
75113,13854
75126,29787
75128,16494
75130,18728
75131,11056
75163,11584
75169,11056
75176,20851
75177,11056
75178,18937
75194,20971
75200,17462
75211,13391
75216,11056
75217,20883
75228,15847
75230,19418
75233,12220
75244,19876
75255,26821
75260,20237
75275,20446
75292,13042
75294,17154
75316,28238
75317,23801
75319,11357
75330,13585
75335,12773
75339,19230
75350,11068
75352,17425
75366,8881
75377,89764
75379,17741
75386,19998
75390,23237
75397,11873
75404,13388
75409,22535
75416,9437
75418,18694
75433,14873
75441,12243
75456,15411
75480,15958
75496,11913
75497,11922
75512,12749
75532,32113
75533,11530
75534,16107
75535,12688
75542,23356
75543,24467
75546,25545
75575,35423
75576,23212
75596,11463
75598,14494
75602,11523
75615,29074
75620,25495
75622,16352
75644,8881
75651,13339
75678,12431
75681,14985
75737,31900
75739,20815
75746,21997
75748,17622
75772,14578
75776,26476
75779,11056
75806,11234
75807,25680
75810,12491
75824,20976
75827,24371
75835,20463
75836,11682
75840,45408
75844,22279
75850,14854
75851,21665
75863,15597
75871,15217
75878,13263
75879,32209
75880,23892
75883,32597
75893,22162
75914,12632
75917,13635
75935,25861
75943,12403
75954,21280
75984,12195
75998,8881
76006,20942
76016,15517
76017,13862
76024,13789
76025,15328
76027,22355
76031,18663
76038,35158
76041,12719
76043,13845
76054,29531
76058,23298
76061,31263
76068,13772
76072,11891
76073,13407
76074,20359
76077,15204
76080,17985
76092,19142
76096,15356
76098,8881
76100,14073
76102,8881
76108,19926
76110,15407
76129,11056
76138,18426
76143,23882
76156,14727
76158,11043
76167,19379
76169,13278
76186,15523
76196,17280
76198,26035
76200,11513
76205,20820
76213,12685
76217,24815
76219,16072
76220,16341
76226,16212
76269,22896
76273,9867
76276,21097
76292,20709
76297,14052
76299,14047
76301,13707
76304,14707
76305,25389
76312,12747
76334,20536
76335,16125
76336,11056
76344,14211
76359,25992
76365,24402
76369,8881
76375,19936
76401,30674
76403,9670
76406,16932
76408,24366
76409,26727
76413,12809
76430,75212
76434,24877
76444,23487
76447,11913
76449,20936
76458,15838
76473,11403
76474,11056
76480,19528
76483,19403
76489,17420
76523,24406
76530,13893
76540,24858
76551,16262
76559,17366
76561,20623
76569,13644
76572,14908
76574,16355
76599,15921
76603,12192
76613,11056
76622,26315
76656,23994
76659,17525
76662,13310
76670,20037
76671,26711
76712,23096
76735,31239
76739,13866
76742,84444
76750,15817
76754,10647
76760,16117
76773,11456
76774,12475
76807,14365
76833,14055
76838,20733
76844,14669
76868,55779
76870,16778
76872,14856
76878,15170
76880,23162
76883,16579
76885,24547
76892,14375
76897,11056
76922,11446
76929,13226
76931,26291
76964,17064
76982,20289
76983,14974
76986,12348
76989,12152
76995,31447
76997,16993
77003,18819
77028,16127
77031,15264
77034,18342
77054,17476
77068,17771
77069,16039
77079,26221
77085,23058
77094,21307
77096,18312
77100,14613
77114,16271
77124,26206
77137,11056
77147,8881
77154,20294
77156,12589
77158,22310
77165,14764
77170,11566
77184,29939
77186,25908
77203,15017
77222,20689
77225,10709
77234,11331
77235,15878
77237,24589
77252,34422
77263,17665
77265,10503
77266,21364
77267,10105
77268,41454
77269,11056
77276,24711
77282,15582
77302,60872
77316,16126
77317,12766
77328,31754
77342,14789
77347,16295
77353,31128
77354,24871
77367,23587
77374,12291
77399,12887
77400,20368
77406,17907
77434,20986
77436,11881
77462,17090
77471,13590
77472,22028
77494,20376
77513,19287
77516,12159
77521,15883
77537,18229
77539,18388
77540,11957
77545,10024
77548,40646
77550,11056
77552,21039
77556,29890
77562,17690
77569,23363
77573,15325
77579,12142
77635,14780
77642,27453
77643,9224
77644,13165
77653,15086
77672,32225
77677,14477
77682,8881
77690,20166
77701,12153
77703,23938
77723,14488
77725,11056
77730,17883
77731,42315
77734,20733
77736,25671
77745,22781
77756,19893
77762,16390
77764,17708
77766,17086
77770,14084
77779,11361
77804,25385
77806,13533
77829,12569
77830,11056
77838,14905
77861,12720
77865,10977
77869,14536
77872,24327
77877,21948
77892,8881
77904,18247
77905,18171
77909,23526
77913,13689
77920,23379
77953,15136
77954,20680
77958,31731
77963,27876
77965,10780
77981,20367
77987,11056
77996,14280
78014,12855
78022,13013
78024,32228
78040,20731
78075,12625
78078,10840
78081,18088
78084,20925
78090,18005
78103,22514
78108,16466
78128,12509
78137,11180
78141,14538
78167,18581
78177,19815
78200,18616
78201,20265
78204,27426
78212,13405
78219,11827
78225,19334
78231,9477
78235,20051
78240,11056
78248,15309
78254,8881
78281,15765
78313,19573
78361,15542
78367,24419
78369,11056
78381,11056
78416,21183
78423,22724
78424,14915
78440,19190
78444,13121
78451,13213
78476,54669
78477,15464
78487,11913
78499,11718
78515,9596
78537,20748
78549,12139
78550,11581
78553,12404
78579,11547
78591,12652
78592,10352
78601,10268
78616,20866
78632,23601
78637,15548
78646,12288
78649,11434
78663,19386
78672,24288
78688,19988
78689,14513
78697,15613
78712,13696
78721,13869
78726,35488
78734,12360
78745,36736
78761,15761
78771,17009
78773,12328
78809,52058
78810,26584
78824,13998
78838,14291
78841,19132
78848,47293
78884,22210
78891,14708
78924,19818
78930,21371
78953,17517
78958,20117
78975,26272
78976,21071
78986,19013
78988,12434
78999,32774
79001,11399
79006,23189
79007,16115
79017,13012
79023,26227
79025,27582
79029,20050
79033,30938
79034,16061
79038,24891
79040,12397
79046,16786
79051,11056
79053,13041
79056,19856
79069,18114
79070,13456
79072,11192
79101,16330
79107,19523
79112,20888
79119,19108
79136,17728
79172,11341
79197,18837
79203,16102
79208,22381
79209,16437
79231,29965
79252,18674
79254,10994
79258,67228
79268,19790
79282,14075
79283,28187
79295,15965
79306,29160
79309,25995
79328,38638
79343,24106
79361,14593
79380,21049
79391,13655
79395,25756
79399,15820
79407,21351
79415,31561
79431,46997
79447,28883
79451,27734
79463,19334
79475,12705
79487,27743
79491,14586
79492,18963
79513,15534
79561,34180
79565,11844
79571,10700
79573,36320
79580,32390
79582,27883
79590,31041
79604,11056
79625,23040
79633,23730
79640,11852
79669,8881
79675,26963
79684,17923
79700,10192
79706,13975
79711,19296
79717,16413
79737,14068
79746,16240
79758,13162
79778,13828
79779,23707
79791,36252
79795,16309
79806,8881
79811,14545
79826,15583
79827,25549
79832,11475
79855,21490
79885,13473
79888,20996
79917,19472
79928,25706
79945,11056
79955,13825
79964,15997
79974,11577
79994,24840
79999,15206
80008,17044
80015,15960
80023,12923
80027,26661
80028,25559
80030,23315
80047,11056
80061,18167
80070,14658
80073,27119
80107,10992
80128,38750
80137,19303
80147,24744
80178,12559
80182,11665
80196,15045
80200,25389
80205,31055
80240,21488
80244,15549
80245,25259
80246,11788
80254,26010
80266,11056
80268,8881
80274,11056
80277,25712
80279,27892
80282,16204
80288,13023
80290,10018
80320,13914
80321,20815
80331,20000
80353,20125
80356,19562
80360,11056
80377,26845
80392,22753
80393,26872
80409,22040
80426,19061
80435,17568
80439,16811
80441,15459
80444,19607
80457,11056
80471,23735
80472,13464
80483,18219
80487,19395
80506,31608
80518,31559
80527,22794
80530,37606
80531,24123
80535,20710
80553,29505
80555,11841
80557,25573
80558,35608
80569,31768
80608,14631
80614,34510
80617,19604
80629,14709
80631,19119
80634,12270
80641,17014
80674,11735
80679,25779
80692,30564
80697,14577
80705,25676
80708,11092
80710,21207
80713,11610
80720,20823
80722,16121
80723,36244
80732,14268
80741,21272
80750,40103
80753,14100
80756,26745
80760,12050
80772,12001
80778,11855
80780,11913
80788,11941
80790,20047
80801,20404
80818,12920
